name,first_name,last_name,price,above_100
Dana Callahan,Dana,Callahan,50.52947048,False
Mitchell Smith,Mitchell,Smith,241.323231,True
Stephanie Watts,Stephanie,Watts,170.8624816,True
Brent Hayden,Brent,Hayden,233.1669139,True
Joseph Hill,Joseph,Hill,35.91581475,False
David Roberts,David,Roberts,11.85830697,False
Mark Ramirez,Mark,Ramirez,13.1105752,False
Maria Gonzalez,Maria,Gonzalez,260.9153554,True
Jessica Lewis,Jessica,Lewis,77.7159283,False
Ashley Campbell,Ashley,Campbell,23.37817528,False
Thomas Terrell,Thomas,Terrell,142.9623047,True
Catherine Williams,Catherine,Williams,201.161579,True
Kelly Snyder,Kelly,Snyder,145.0720916,True
Ronald Scott,Ronald,Scott,129.8596803,True
Randall Hill,Randall,Hill,52.35347544,False
Daniel Raymond,Daniel,Raymond,181.9187609,True
Nicholas Williams,Nicholas,Williams,150.4503842,True
Patrick Roth,Patrick,Roth,209.0529579,True
April Madden,April,Madden,76.33322232,False
Jessica Harris,Jessica,Harris,24.09035617,False
Jared Haney,Jared,Haney,118.0875678,True
Jamie Harding,Jamie,Harding,118.5125307,True
Randall Hall,Randall,Hall,259.9977721,True
Luis Hart,Luis,Hart,123.2748737,True
Wendy Grimes,Wendy,Grimes,281.9905561,True
Sarah Duran,Sarah,Duran,21.03394651,False
Alexandra Harris,Alexandra,Harris,9.059357757,False
Carol Rose,Carol,Rose,127.7563365,True
Rachel Walker,Rachel,Walker,187.7617488,True
Caitlin Franklin,Caitlin,Franklin,263.5037463,True
Michael Ramos,Michael,Ramos,92.19530949,False
Charles Palmer,Charles,Palmer,2.627781407,False
Penny Richards,Penny,Richards,255.4442721,True
Adam Clark,Adam,Clark,89.16596865,False
James Turner,James,Turner,223.3339258,True
Brandon Nguyen,Brandon,Nguyen,102.3886839,True
Alexander Bryan,Alexander,Bryan,30.91178884,False
Sharon Gross,Sharon,Gross,281.4170425,True
Benjamin Bonilla,Benjamin,Bonilla,110.8501643,True
Paula Woodward,Paula,Woodward,236.6853816,True
Karen Carr,Karen,Carr,296.6228455,True
Megan Bell,Megan,Bell,255.9803006,True
Ashley Vance,Ashley,Vance,32.46510198,False
William Fernandez,William,Fernandez,190.367423,True
Amy Davis,Amy,Davis,129.7665878,True
Christopher Garcia,Christopher,Garcia,151.1443314,True
Brian Houston,Brian,Houston,113.4423623,True
George Compton,George,Compton,44.00326281,False
Noah Gilmore,Noah,Gilmore,151.8729928,True
Jeff Gonzalez,Jeff,Gonzalez,247.0727957,True
Jennifer Nguyen,Jennifer,Nguyen,274.371899,True
Eric Hernandez,Eric,Hernandez,196.4261878,True
Jonathan Hill,Jonathan,Hill,78.97923659,False
Kayla Porter,Kayla,Porter,149.9248442,True
Melissa Davenport,Melissa,Davenport,143.690402,True
Diane Martin,Diane,Martin,82.78471873,False
Kendra Mckinney,Kendra,Mckinney,153.3320407,True
Sarah Perez,Sarah,Perez,282.8912648,True
Stephanie Delgado,Stephanie,Delgado,258.3992223,True
Randy Williams,Randy,Williams,81.28386961,False
Amy Carroll,Amy,Carroll,71.3472375,False
Yolanda Lee,Yolanda,Lee,170.6483859,True
Nicole Moore,Nicole,Moore,191.8882257,True
Elizabeth Davis,Elizabeth,Davis,255.3948678,True
Sarah Johnson,Sarah,Johnson,243.4794231,True
Jared Walker,Jared,Walker,115.31378,True
Miranda Hardin,Miranda,Hardin,162.9481205,True
Courtney Hurst,Courtney,Hurst,39.86172345,False
Brooke Cook,Brooke,Cook,180.3757566,True
Brenda Jackson,Brenda,Jackson,112.5014744,True
Paul Thomas,Paul,Thomas,123.6546875,True
Jennifer Acevedo,Jennifer,Acevedo,40.3540795,False
Sarah Mason,Sarah,Mason,253.8629646,True
Christopher Alexander,Christopher,Alexander,26.18282609,False
Wanda Douglas,Wanda,Douglas,102.9922626,True
Beth Carter,Beth,Carter,83.98169128,False
Jennifer Walker,Jennifer,Walker,170.0301242,True
Rachel Jones,Rachel,Jones,231.3332955,True
Wanda Miller,Wanda,Miller,137.274944,True
Derek Garner,Derek,Garner,200.6690595,True
Christina Allen,Christina,Allen,172.7675788,True
Karen Warner,Karen,Warner,146.7479359,True
Alisha Henderson,Alisha,Henderson,258.3883839,True
Gregory Perkins,Gregory,Perkins,38.17957663,False
Ryan Thompson,Ryan,Thompson,191.9675092,True
James Caldwell,James,Caldwell,245.4447437,True
Robert Gregory,Robert,Gregory,211.5653631,True
Tom Bell,Tom,Bell,223.245748,True
David Farmer,David,Farmer,167.9756509,True
Melanie Smith,Melanie,Smith,33.41901265,False
Michael Ryan,Michael,Ryan,41.90111282,False
Monica Atkins DVM,Monica,Atkins DVM,50.12989235,False
Timothy Phillips,Timothy,Phillips,60.63177629,False
Brent Maddox,Brent,Maddox,174.7894413,True
Micheal Price,Micheal,Price,99.40916648,False
Kimberly Fox,Kimberly,Fox,75.29031179,False
Briana Sanchez,Briana,Sanchez,191.3637927,True
Justin Roth,Justin,Roth,63.26537976,False
Michael Perez,Michael,Perez,48.76077328,False
Edward Manning,Edward,Manning,158.9234209,True
Lauren Scott,Lauren,Scott,115.9221252,True
Kevin Vargas,Kevin,Vargas,167.4878662,True
Patrick Snyder,Patrick,Snyder,135.0453943,True
Connor Navarro,Connor,Navarro,93.74528605,False
Robert Wilcox,Robert,Wilcox,138.780924,True
Lauren Evans,Lauren,Evans,156.5033762,True
Christopher Garza,Christopher,Garza,288.7422467,True
Thomas Pena,Thomas,Pena,16.62662679,False
Kelly Young,Kelly,Young,296.0984744,True
Erin Vance,Erin,Vance,105.2330032,True
Catherine Nguyen,Catherine,Nguyen,32.31777016,False
Jeremy Wong,Jeremy,Wong,124.4458699,True
Robert Fitzgerald,Robert,Fitzgerald,46.92950136,False
Elizabeth Jennings,Elizabeth,Jennings,29.46426982,False
James Cobb,James,Cobb,71.52647558,False
Lori Mcbride,Lori,Mcbride,10.23351352,False
Daniel Hobbs,Daniel,Hobbs,70.98225058,False
William Moses,William,Moses,30.74661667,False
Michael Francis,Michael,Francis,32.28598424,False
Kevin Chapman,Kevin,Chapman,134.061487,True
Mark Allen,Mark,Allen,177.349129,True
Lauren Fisher,Lauren,Fisher,101.353741,True
Matthew Wilkinson,Matthew,Wilkinson,233.2713066,True
Chad Hanson,Chad,Hanson,276.8335688,True
Cynthia Atkins,Cynthia,Atkins,111.312648,True
Jodi Meyer DDS,Jodi,Meyer DDS,219.0542366,True
John Dixon,John,Dixon,168.0884898,True
Wanda Dunn,Wanda,Dunn,129.7399417,True
Sarah Chang,Sarah,Chang,172.0045886,True
Matthew Lee,Matthew,Lee,107.3259428,True
Nichole Ellis,Nichole,Ellis,77.70976176,False
Derek Adams,Derek,Adams,153.9316382,True
Sara Tran,Sara,Tran,180.1610515,True
Gary Jones,Gary,Jones,263.6305882,True
Julie Robbins,Julie,Robbins,180.9502903,True
Mark King,Mark,King,281.226683,True
Mark Sharp,Mark,Sharp,127.8966888,True
Bianca Jones,Bianca,Jones,86.71330828,False
Melanie Johnson,Melanie,Johnson,248.8382773,True
Carly Young,Carly,Young,134.5651897,True
Elizabeth Martin,Elizabeth,Martin,148.6698077,True
Nicole Rogers,Nicole,Rogers,82.95469821,False
Mary Jackson,Mary,Jackson,119.6187558,True
Renee Carney,Renee,Carney,65.33904499,False
Gregory Wheeler,Gregory,Wheeler,168.6421913,True
Thomas Vargas,Thomas,Vargas,199.7015259,True
Justin Mcguire,Justin,Mcguire,160.6161769,True
Shawn Hamilton,Shawn,Hamilton,81.28868068,False
Robert Mercer,Robert,Mercer,123.5275035,True
Sean Gonzalez,Sean,Gonzalez,141.2344653,True
Steven Powell,Steven,Powell,7.945673813,False
Alexander Jones,Alexander,Jones,264.995856,True
Jeff Smith,Jeff,Smith,6.12140005,False
Alison Morris,Alison,Morris,23.83451483,False
Douglas Kemp,Douglas,Kemp,138.1517055,True
April Martinez,April,Martinez,283.1555515,True
Allison Alvarez,Allison,Alvarez,227.2866331,True
Cheyenne Richards,Cheyenne,Richards,270.5970023,True
Meghan Lynch,Meghan,Lynch,75.6325927,False
David Gomez,David,Gomez,30.73722001,False
Adam Lee,Adam,Lee,266.0506834,True
Michael Parsons,Michael,Parsons,270.2354087,True
Stephen Bennett,Stephen,Bennett,163.5792146,True
Jose Lyons,Jose,Lyons,96.12639818,False
Samantha Cantrell,Samantha,Cantrell,175.7545202,True
Glenda Carlson,Glenda,Carlson,32.76261139,False
Glenn Thornton,Glenn,Thornton,78.20738876,False
Tanya Ward,Tanya,Ward,50.83125368,False
Matthew Wright,Matthew,Wright,131.8286787,True
Doris Jackson,Doris,Jackson,137.7995619,True
Jose Clark,Jose,Clark,261.062353,True
Amber Cabrera,Amber,Cabrera,142.0125422,True
Travis Valdez,Travis,Valdez,57.5389366,False
Deborah Smith,Deborah,Smith,117.1826793,True
Carmen Murillo,Carmen,Murillo,135.9012344,True
Justin Long,Justin,Long,296.3328396,True
Meghan Clark,Meghan,Clark,203.1394597,True
Diane Hall DDS,Diane,Hall DDS,153.1597541,True
Thomas Barnett,Thomas,Barnett,274.2180919,True
Cathy Hall,Cathy,Hall,118.6398903,True
Robert Keith,Robert,Keith,216.7924806,True
Claudia Lawson,Claudia,Lawson,79.90562522,False
Gabriel Hall,Gabriel,Hall,21.22090616,False
Chelsea Cunningham,Chelsea,Cunningham,156.0483089,True
Anthony Jackson,Anthony,Jackson,9.029249741,False
Deanna Taylor,Deanna,Taylor,130.8159347,True
Teresa Miller,Teresa,Miller,48.06894839,False
Joseph Oconnor,Joseph,Oconnor,90.56989023,False
Michael Simmons,Michael,Simmons,246.6452741,True
Kimberly Martinez,Kimberly,Martinez,269.7800069,True
Lori Serrano,Lori,Serrano,139.6916121,True
Richard Wilkins,Richard,Wilkins,87.76455915,False
Rhonda Mills,Rhonda,Mills,155.0753087,True
Jessica Robinson,Jessica,Robinson,242.9194094,True
Anita Velez,Anita,Velez,90.80704331,False
Brittany Bauer,Brittany,Bauer,150.847608,True
James Hernandez,James,Hernandez,199.8448181,True
James Bishop,James,Bishop,110.2536015,True
Joseph Chase,Joseph,Chase,239.2186448,True
Lisa Flores,Lisa,Flores,256.0596954,True
Matthew Hayes,Matthew,Hayes,293.0747004,True
Michelle Norton,Michelle,Norton,217.4378183,True
Alyssa Phillips,Alyssa,Phillips,270.0372546,True
Heather Mendoza,Heather,Mendoza,281.8209247,True
Lisa Quinn,Lisa,Quinn,5.820093319,False
Joe Le,Joe,Le,146.4288046,True
Heather Valenzuela,Heather,Valenzuela,45.09060062,False
Christine Herman MD,Christine,Herman MD,101.1666687,True
Luke Saunders,Luke,Saunders,245.3573393,True
Lisa Bailey,Lisa,Bailey,155.4871918,True
Ryan Kelly,Ryan,Kelly,172.5605435,True
Julie White,Julie,White,48.52261349,False
Travis Bowman,Travis,Bowman,31.52316101,False
Kelsey Mccann,Kelsey,Mccann,171.0049096,True
Elizabeth Brewer,Elizabeth,Brewer,159.7550694,True
Deborah Valencia,Deborah,Valencia,140.1469565,True
Joseph Barry,Joseph,Barry,66.72941941,False
James Holmes,James,Holmes,208.5365427,True
Samantha Stephenson,Samantha,Stephenson,214.7712873,True
Michelle Holt,Michelle,Holt,162.3118935,True
Rachael Gardner DDS,Rachael,Gardner DDS,133.7689666,True
Emily Goodman,Emily,Goodman,104.2020989,True
April Allen,April,Allen,212.7030844,True
Omar Nelson,Omar,Nelson,142.1237487,True
Deborah Cherry,Deborah,Cherry,122.8714103,True
Shane Ford,Shane,Ford,128.2253422,True
Allison Moore,Allison,Moore,287.0397494,True
Chad Mendoza,Chad,Mendoza,128.7230831,True
Adam Reyes,Adam,Reyes,210.660893,True
Donna Olson,Donna,Olson,237.3154639,True
Robert Wilkerson,Robert,Wilkerson,18.44882541,False
Michael Mack,Michael,Mack,44.310175,False
Matthew Woodward,Matthew,Woodward,230.3623855,True
Hannah Sparks,Hannah,Sparks,75.75588754,False
Rebecca Guzman,Rebecca,Guzman,266.1974194,True
Chad Gonzalez,Chad,Gonzalez,21.71014184,False
Gina Lawson,Gina,Lawson,209.6483845,True
Erin Dawson,Erin,Dawson,109.5227016,True
John Hunter,John,Hunter,147.0547345,True
Dwayne Nguyen,Dwayne,Nguyen,44.0068408,False
Nicole Floyd,Nicole,Floyd,37.11677495,False
Gina Morton,Gina,Morton,8.316165245,False
David Blair MD,David,Blair MD,146.4314388,True
Mark Mccarty,Mark,Mccarty,92.92142229,False
Alicia Fleming,Alicia,Fleming,167.1786107,True
Tara Brennan,Tara,Brennan,74.42711352,False
Sherry Perez,Sherry,Perez,67.13586315,False
Michael Cervantes,Michael,Cervantes,50.97141938,False
Tyler Faulkner,Tyler,Faulkner,201.4060949,True
Andrew Martinez,Andrew,Martinez,171.875415,True
James Young,James,Young,288.0396797,True
Joanna Stanley,Joanna,Stanley,131.1020174,True
Christina Mosley,Christina,Mosley,174.5518188,True
Paul French III,Paul,French III,161.7104109,True
Michael Lee,Michael,Lee,279.106942,True
Benjamin Lewis MD,Benjamin,Lewis MD,296.8118486,True
Melanie Acosta,Melanie,Acosta,273.3364583,True
Ian Riley,Ian,Riley,212.3977786,True
Jennifer Gay,Jennifer,Gay,248.8920142,True
Andrew Herring,Andrew,Herring,11.73839127,False
Lauren Green,Lauren,Green,129.6571971,True
Dawn Duffy,Dawn,Duffy,54.28240155,False
Timothy Ho,Timothy,Ho,229.0065048,True
Ashley Mendez,Ashley,Mendez,112.3633537,True
James Bond,James,Bond,213.8404014,True
Cody Horn,Cody,Horn,280.4287316,True
Emily Bass,Emily,Bass,2.267674839,False
Julia Boyd,Julia,Boyd,54.69341531,False
Anna Lee,Anna,Lee,206.5289609,True
Amy Wood,Amy,Wood,31.03991579,False
Patrick Elliott,Patrick,Elliott,232.4798838,True
Michelle Miles,Michelle,Miles,104.3063511,True
Jenny Martin,Jenny,Martin,28.45901277,False
Taylor Carter,Taylor,Carter,186.6762771,True
Nicholas Steele,Nicholas,Steele,187.8096434,True
Bonnie Reed,Bonnie,Reed,257.6894148,True
Tonya Carter,Tonya,Carter,65.05790903,False
Allison Patterson,Allison,Patterson,274.882558,True
Gabriel Cooper,Gabriel,Cooper,200.1558758,True
Cindy Ward,Cindy,Ward,68.85641269,False
Brooke Owens,Brooke,Owens,149.2059461,True
Matthew Blake,Matthew,Blake,4.06458047,False
Krystal Jackson,Krystal,Jackson,67.38695805,False
Eric Phelps,Eric,Phelps,240.8897161,True
Samuel Cook,Samuel,Cook,172.1054695,True
Pamela Stein,Pamela,Stein,199.0978775,True
Allison Brown,Allison,Brown,33.29299156,False
Taylor Williams,Taylor,Williams,13.62390908,False
Laura Carroll,Laura,Carroll,261.6022136,True
Connor Robinson,Connor,Robinson,245.8554383,True
Shelby Johnson,Shelby,Johnson,240.0443296,True
Andrew Mora,Andrew,Mora,18.60199734,False
Ethan Pacheco,Ethan,Pacheco,259.0365461,True
Jeremy Webb,Jeremy,Webb,98.31405644,False
Damon Garrett,Damon,Garrett,244.8654683,True
Kimberly Stanley,Kimberly,Stanley,175.0957212,True
Bryce Grant,Bryce,Grant,17.15408329,False
Bethany Woods,Bethany,Woods,272.5716629,True
Emily Frye,Emily,Frye,66.17386403,False
Barry Sullivan,Barry,Sullivan,258.7525531,True
Jeremiah Ayala,Jeremiah,Ayala,163.5453042,True
Holly Johnson,Holly,Johnson,296.6791256,True
Teresa Molina,Teresa,Molina,286.516233,True
Sarah Taylor,Sarah,Taylor,265.8694817,True
Kimberly Howard,Kimberly,Howard,85.43939931,False
Kimberly Little,Kimberly,Little,264.8900668,True
Nancy Hart,Nancy,Hart,207.2431681,True
Nicole Perkins,Nicole,Perkins,165.0090561,True
Brandon Olson,Brandon,Olson,222.4152627,True
Richard Bush,Richard,Bush,77.53704513,False
Bryan Evans,Bryan,Evans,192.6410081,True
Monica Watson,Monica,Watson,3.361441343,False
Curtis Fleming,Curtis,Fleming,274.30965,True
Crystal Sosa,Crystal,Sosa,216.8617671,True
Eugene Morris,Eugene,Morris,202.5620068,True
Logan Bailey,Logan,Bailey,288.6314867,True
Brandi Bauer,Brandi,Bauer,132.9215194,True
Jasmine Walters,Jasmine,Walters,268.1388358,True
Luke Allison,Luke,Allison,187.8207039,True
Christopher Brooks,Christopher,Brooks,57.81340573,False
Vanessa Riley,Vanessa,Riley,180.4069737,True
Scott Young,Scott,Young,99.92058008,False
Thomas May,Thomas,May,203.6202471,True
Pam Villegas,Pam,Villegas,179.0291469,True
Amy Sims,Amy,Sims,114.9768422,True
Zachary Graham,Zachary,Graham,141.835196,True
James Chan,James,Chan,243.2899217,True
Felicia Archer,Felicia,Archer,138.4473659,True
Kimberly Brady,Kimberly,Brady,288.7460477,True
Terri Perez,Terri,Perez,19.14837929,False
Jonathan Barker,Jonathan,Barker,5.657865331,False
Courtney Brooks,Courtney,Brooks,149.494119,True
Gabriel Lowe,Gabriel,Lowe,93.90576332,False
Christopher White,Christopher,White,66.60014486,False
Sandra Murphy,Sandra,Murphy,95.58251089,False
Jessica Krueger,Jessica,Krueger,10.90841176,False
Jonathon Burns,Jonathon,Burns,249.3961932,True
Mary Miller,Mary,Miller,273.9394908,True
Colin Rodriguez,Colin,Rodriguez,180.2598848,True
Joshua Rice,Joshua,Rice,146.685027,True
Gregory Cruz,Gregory,Cruz,110.0635889,True
Olivia Rivera MD,Olivia,Rivera MD,291.240185,True
Jessica Larsen MD,Jessica,Larsen MD,7.576754464,False
Troy Byrd,Troy,Byrd,36.73825253,False
Matthew Rogers,Matthew,Rogers,185.3667095,True
Sandra Steele,Sandra,Steele,214.8657394,True
Lucas Price,Lucas,Price,106.1210278,True
Faith Scott,Faith,Scott,188.2647735,True
James Fox,James,Fox,282.4344141,True
Lisa Summers,Lisa,Summers,155.0512496,True
Raymond Perry,Raymond,Perry,275.8859259,True
Edward Little,Edward,Little,162.4717521,True
Nicole Casey,Nicole,Casey,144.9653271,True
Christopher Hansen,Christopher,Hansen,265.1736476,True
John Mays,John,Mays,120.530065,True
Monique Marshall,Monique,Marshall,63.9607675,False
David Fernandez,David,Fernandez,17.63676685,False
Jo Smith,Jo,Smith,202.3095996,True
Larry Carlson,Larry,Carlson,278.092605,True
Sherry Scott,Sherry,Scott,67.58767704,False
Jennifer Harris,Jennifer,Harris,268.8755967,True
Nicolas Singleton,Nicolas,Singleton,9.659905481,False
Debra Adams DVM,Debra,Adams DVM,52.22049871,False
James Kirby,James,Kirby,224.191157,True
Ronald Jones,Ronald,Jones,270.5086503,True
Amy Mcdonald,Amy,Mcdonald,297.9773801,True
Kimberly Matthews,Kimberly,Matthews,55.12712205,False
Paul Floyd,Paul,Floyd,74.01318559,False
Steve Brown,Steve,Brown,182.0323787,True
David Shaw,David,Shaw,83.65951376,False
Patricia Hamilton,Patricia,Hamilton,123.409219,True
Christopher Erickson,Christopher,Erickson,59.07931353,False
Mackenzie Hill,Mackenzie,Hill,6.620988423,False
Charles Pham,Charles,Pham,97.96401358,False
Tony King,Tony,King,18.27327773,False
Edward James,Edward,James,92.87861731,False
Colleen Lee,Colleen,Lee,63.10044603,False
Bethany Floyd,Bethany,Floyd,86.42994032,False
Carol Schroeder,Carol,Schroeder,33.69227955,False
Bonnie Peterson,Bonnie,Peterson,297.4653224,True
Michael Anderson,Michael,Anderson,256.3898121,True
Sheri Dorsey,Sheri,Dorsey,189.7981441,True
Savannah Mendoza PhD,Savannah,Mendoza PhD,91.07261796,False
Douglas Watson,Douglas,Watson,274.4787465,True
Ronald Ward,Ronald,Ward,57.77908919,False
Kenneth Villarreal,Kenneth,Villarreal,274.2187269,True
Tiffany Robinson,Tiffany,Robinson,228.7978951,True
Patrick Swanson,Patrick,Swanson,161.2557332,True
Jocelyn Rogers,Jocelyn,Rogers,24.17428437,False
Danny Perez,Danny,Perez,182.255044,True
Rachel Gregory,Rachel,Gregory,265.0416523,True
Scott Welch,Scott,Welch,231.8302149,True
Adam Jackson,Adam,Jackson,232.9420717,True
Kyle Novak,Kyle,Novak,12.08319607,False
Matthew Allen,Matthew,Allen,168.4554827,True
Shannon Allen,Shannon,Allen,172.2771141,True
Whitney Harris,Whitney,Harris,58.43100673,False
Scott Morrison,Scott,Morrison,180.7621217,True
Jessica Schmidt,Jessica,Schmidt,261.6986671,True
Kristi Taylor,Kristi,Taylor,271.1229328,True
Joan Garcia,Joan,Garcia,287.3891521,True
Shane Evans,Shane,Evans,277.5094559,True
Jody Fox,Jody,Fox,154.8859173,True
Shawn Jacobs,Shawn,Jacobs,132.7802032,True
Heather Ray,Heather,Ray,113.0976257,True
Mary Aguirre,Mary,Aguirre,112.6553767,True
Scott Williams,Scott,Williams,80.32818684,False
Ryan Cole,Ryan,Cole,248.4882669,True
Melody Savage,Melody,Savage,114.3904753,True
Lori Reese,Lori,Reese,97.72751844,False
Nina Parker,Nina,Parker,25.48969257,False
Tamara Taylor,Tamara,Taylor,123.1774351,True
Mark Salinas,Mark,Salinas,65.60168668,False
Thomas Blankenship,Thomas,Blankenship,132.7947467,True
Traci Rice,Traci,Rice,286.0928823,True
Angela Cox,Angela,Cox,42.33721435,False
Janet Young,Janet,Young,13.80917322,False
Francisco Johnston,Francisco,Johnston,112.1605744,True
William Russell,William,Russell,264.6237189,True
Alexander Harrington,Alexander,Harrington,149.1436898,True
David Mendoza MD,David,Mendoza MD,93.99806835,False
Christine Lee,Christine,Lee,213.6602036,True
Michelle Johnson,Michelle,Johnson,175.7431073,True
Kelsey Nelson,Kelsey,Nelson,236.7676413,True
Diane Thompson,Diane,Thompson,89.95575753,False
Tara Smith,Tara,Smith,278.1214905,True
Marcus Santiago,Marcus,Santiago,116.1191313,True
Laura Bean,Laura,Bean,33.82522532,False
Michelle Navarro,Michelle,Navarro,246.3117979,True
Lisa Good,Lisa,Good,76.55786256,False
Miranda Knapp,Miranda,Knapp,129.5066529,True
Christopher Smith,Christopher,Smith,166.1434114,True
Victoria Miller,Victoria,Miller,273.4850231,True
Sarah Hogan,Sarah,Hogan,213.8475987,True
Dawn Robertson,Dawn,Robertson,48.79191224,False
William Jenkins,William,Jenkins,113.0602911,True
Pam Thompson,Pam,Thompson,173.7231638,True
Stephen Berry,Stephen,Berry,42.77281935,False
Mark Young,Mark,Young,282.6498589,True
Anthony Valdez,Anthony,Valdez,185.3727205,True
Elizabeth Salinas,Elizabeth,Salinas,154.2643569,True
Michael Robinson,Michael,Robinson,182.4719536,True
Gregory Buck,Gregory,Buck,96.18391441,False
Sydney Alexander,Sydney,Alexander,219.3532551,True
Janet Rubio,Janet,Rubio,204.4810593,True
Thomas Ferguson,Thomas,Ferguson,256.3043923,True
Vincent Leblanc,Vincent,Leblanc,94.02821568,False
Justin Martinez,Justin,Martinez,47.48296529,False
Rhonda Adams,Rhonda,Adams,116.7325872,True
Lisa Martin,Lisa,Martin,183.7259618,True
David Medina,David,Medina,280.9491886,True
Karen Mckee,Karen,Mckee,44.78343428,False
Lisa Cantrell,Lisa,Cantrell,19.21140291,False
Anna Guzman,Anna,Guzman,124.8230491,True
Daniel Carroll DDS,Daniel,Carroll DDS,51.93399201,False
Erin Garcia,Erin,Garcia,74.56574506,False
Jennifer Scott,Jennifer,Scott,158.6927265,True
Jacqueline Robinson,Jacqueline,Robinson,190.5709325,True
Bridget Santos,Bridget,Santos,169.3812148,True
Candace Soto,Candace,Soto,19.6729944,False
Felicia Myers,Felicia,Myers,38.15792611,False
Grace Adams,Grace,Adams,58.41307704,False
Micheal Wong,Micheal,Wong,10.75000843,False
Jordan Knight,Jordan,Knight,119.9985057,True
Justin Wright,Justin,Wright,142.132241,True
James Holt,James,Holt,115.368229,True
Anthony Cooke,Anthony,Cooke,270.5319155,True
Jennifer Jacobson,Jennifer,Jacobson,55.44015055,False
Geoffrey Franklin,Geoffrey,Franklin,140.2803006,True
Rodney Lozano,Rodney,Lozano,243.3479219,True
Darlene Lewis,Darlene,Lewis,135.1626097,True
Robin Barry,Robin,Barry,286.1402134,True
Morgan Garcia,Morgan,Garcia,133.5790703,True
Michael Rivas,Michael,Rivas,71.92008045,False
Ellen Branch,Ellen,Branch,185.5703941,True
Kathleen Castro,Kathleen,Castro,20.39892737,False
Donald Wallace,Donald,Wallace,53.65062447,False
Alexandra Haynes,Alexandra,Haynes,260.7602147,True
Stacy Carrillo,Stacy,Carrillo,188.6885584,True
Jennifer Henry,Jennifer,Henry,24.06993431,False
Daniel Mathis,Daniel,Mathis,116.0820882,True
Tyler West,Tyler,West,254.4736617,True
Michael Waller,Michael,Waller,170.976742,True
Christopher Graham,Christopher,Graham,126.9283868,True
Mark Hernandez,Mark,Hernandez,80.48163941,False
Kathy Edwards,Kathy,Edwards,82.26788496,False
David Huber II,David,Huber II,213.8107444,True
Tracey Garcia,Tracey,Garcia,136.7308142,True
Stephanie Underwood,Stephanie,Underwood,69.43177519,False
Shane Williams,Shane,Williams,281.8903101,True
Joseph Reed,Joseph,Reed,42.3818884,False
Elizabeth Martin,Elizabeth,Martin,140.0494611,True
David Martin,David,Martin,221.0429141,True
Stephanie Arnold,Stephanie,Arnold,181.2768702,True
Rebecca Richardson,Rebecca,Richardson,4.380505829,False
Danielle Johnson,Danielle,Johnson,105.6723996,True
Jose Howe,Jose,Howe,158.2429468,True
Robert Robinson,Robert,Robinson,170.8627456,True
Danny Hart,Danny,Hart,70.48423297,False
Robin Booth,Robin,Booth,34.2572087,False
Kristin Perry,Kristin,Perry,20.68151609,False
Matthew Peterson,Matthew,Peterson,192.7404829,True
Jodi Griffin,Jodi,Griffin,278.9346536,True
Miguel Lopez,Miguel,Lopez,128.0211065,True
Shelly Gross,Shelly,Gross,184.5451242,True
Candace Lopez,Candace,Lopez,54.07631389,False
Ronald Williams,Ronald,Williams,153.3547677,True
Marcia Morgan,Marcia,Morgan,120.5057825,True
Erica Campbell,Erica,Campbell,100.2705845,True
Anna Green,Anna,Green,240.628503,True
Kimberly Howell,Kimberly,Howell,207.2217108,True
Michelle Hamilton,Michelle,Hamilton,57.90941988,False
Tami Ferguson,Tami,Ferguson,225.8070777,True
Cynthia Santana,Cynthia,Santana,166.3523842,True
Seth Johnston,Seth,Johnston,110.2678595,True
Alexis Reynolds,Alexis,Reynolds,211.4734105,True
Elizabeth Schneider,Elizabeth,Schneider,33.96428539,False
Jerry Padilla,Jerry,Padilla,279.7193526,True
Martin Miles,Martin,Miles,290.6226139,True
Karen Williams,Karen,Williams,290.9160996,True
Amy Barnes,Amy,Barnes,165.9279066,True
Christopher West,Christopher,West,137.4731704,True
Kirsten Cole,Kirsten,Cole,41.93668355,False
Jane Cunningham,Jane,Cunningham,118.3754226,True
Leonard Hess,Leonard,Hess,35.82037483,False
Adam Rhodes,Adam,Rhodes,13.3526083,False
Derek Richardson,Derek,Richardson,95.67655498,False
Sarah Faulkner,Sarah,Faulkner,168.6353496,True
Steven Fuller,Steven,Fuller,106.339314,True
Cheyenne Ruiz,Cheyenne,Ruiz,127.1035458,True
Rachel Romero,Rachel,Romero,285.2024857,True
Greg Baker,Greg,Baker,177.1691724,True
Ivan Nixon,Ivan,Nixon,286.6165676,True
Tonya Gonzalez,Tonya,Gonzalez,243.4519443,True
Alan Perez,Alan,Perez,150.2335151,True
Edwin Wilson,Edwin,Wilson,193.8749928,True
Micheal Burgess,Micheal,Burgess,137.9824708,True
Zachary Miller,Zachary,Miller,171.0839156,True
Scott Moreno,Scott,Moreno,111.0238035,True
George Young,George,Young,72.09372191,False
Charles Taylor,Charles,Taylor,135.5468061,True
Mario Browning,Mario,Browning,173.4239245,True
Sandra Hayes,Sandra,Hayes,131.195396,True
Timothy Perkins,Timothy,Perkins,250.939116,True
Christine Lopez,Christine,Lopez,214.0564056,True
Julia Morton,Julia,Morton,240.2050847,True
Gabriel Hamilton,Gabriel,Hamilton,126.5568206,True
Zachary Santos,Zachary,Santos,146.4956654,True
